lat,lon,type,nom,category,source
36.8675282,10.3208577,garden,Inconnu,park,osm
36.8676345,10.3210848,garden,Inconnu,park,osm
36.8674169,10.32062,garden,Inconnu,park,osm
36.8677093,10.3207252,garden,Inconnu,park,osm
36.867872,10.3210729,garden,Inconnu,park,osm
36.8677472,10.3193971,garden,Inconnu,park,osm
36.867897,10.3197128,garden,Inconnu,park,osm
36.8681089,10.3202621,garden,Inconnu,park,osm
36.868298,10.3189957,garden,Inconnu,park,osm
36.8685641,10.3205585,garden,Inconnu,park,osm
36.8681331,10.3191197,garden,Inconnu,park,osm
36.8681519,10.3208001,garden,Inconnu,park,osm
36.8677976,10.3194981,garden,Inconnu,park,osm
36.8679933,10.320621,garden,Inconnu,park,osm
36.8673832,10.3199221,garden,Inconnu,park,osm
36.8672851,10.3197088,garden,Inconnu,park,osm
36.8675386,10.3198105,garden,Inconnu,park,osm
36.8674405,10.3195971,garden,Inconnu,park,osm
36.8676409,10.3200329,garden,Inconnu,park,osm
36.8679163,10.3193742,garden,Inconnu,park,osm
36.8674854,10.3201445,garden,Inconnu,park,osm
36.8680604,10.319117,garden,Inconnu,park,osm
36.8680089,10.3194238,garden,Inconnu,park,osm
36.8680028,10.3198321,garden,Inconnu,park,osm
36.8681731,10.3200807,garden,Inconnu,park,osm
36.8682776,10.3201609,garden,Inconnu,park,osm
36.8681467,10.3202343,garden,Inconnu,park,osm
36.8680412,10.3200545,garden,Inconnu,park,osm
36.8678567,10.3199934,garden,Inconnu,park,osm
36.8677592,10.320279,garden,Inconnu,park,osm
36.8678439,10.3204425,garden,Inconnu,park,osm
36.8685519,10.3196509,garden,Inconnu,park,osm
36.8684739,10.3199917,garden,Inconnu,park,osm
36.8680085,10.3188415,garden,Inconnu,park,osm
36.8683062,10.3183963,garden,Inconnu,park,osm
36.8689132,10.3185952,garden,Inconnu,park,osm
36.868422,10.3186513,garden,Inconnu,park,osm
36.868545,10.3188576,garden,Inconnu,park,osm
36.867534,10.3191799,garden,Inconnu,park,osm
36.8676953,10.3190647,garden,Inconnu,park,osm
36.8682569,10.3196956,garden,Inconnu,park,osm
36.8680886,10.3185311,garden,Inconnu,park,osm
36.8687305,10.3187257,garden,Inconnu,park,osm
36.8677642,10.3187627,garden,Inconnu,park,osm
36.8679212,10.3186509,garden,Inconnu,park,osm
36.8688247,10.3184012,garden,Inconnu,park,osm
36.86842,10.3193644,garden,Inconnu,park,osm
36.8676082,10.318874,garden,Inconnu,park,osm
36.8686665,10.3199053,garden,Inconnu,park,osm
36.8674468,10.3189892,garden,Inconnu,park,osm
36.867114,10.3194439,garden,Inconnu,park,osm
36.8698003,10.3206274,garden,Inconnu,park,osm
36.8693695,10.320082,garden,Inconnu,park,osm
36.8667709,10.3203024,garden,Inconnu,park,osm
36.8689027,10.3195819,garden,Inconnu,park,osm
36.8670325,10.3209444,garden,Inconnu,park,osm
36.8668852,10.3205515,garden,Inconnu,park,osm
36.8666611,10.320063,garden,Inconnu,park,osm
36.8671103,10.3203919,garden,Inconnu,park,osm
36.8671741,10.3212607,garden,Inconnu,park,osm
36.8697979,10.3213086,garden,Inconnu,park,osm
36.8671586,10.3200618,garden,Inconnu,park,osm
36.8666571,10.3194833,garden,Inconnu,park,osm
36.8672598,10.3202869,garden,Inconnu,park,osm
36.8670092,10.3201667,garden,Inconnu,park,osm
36.8694752,10.3214714,garden,Inconnu,park,osm
36.8670652,10.3198539,garden,Inconnu,park,osm
36.8669157,10.3199588,garden,Inconnu,park,osm
36.8693595,10.3212331,garden,Inconnu,park,osm
36.8691568,10.3207882,garden,Inconnu,park,osm
36.8667561,10.3196991,garden,Inconnu,park,osm
36.8688122,10.3193845,garden,Inconnu,park,osm
36.8669321,10.3195733,garden,Inconnu,park,osm
36.8690534,10.3193927,garden,Inconnu,park,osm
36.8692191,10.3201898,garden,Inconnu,park,osm
36.8689013,10.319061,garden,Inconnu,park,osm
36.8672022,10.3190947,garden,Inconnu,park,osm
36.8672001,10.3208306,garden,Inconnu,park,osm
36.8691257,10.3199862,garden,Inconnu,park,osm
36.869286,10.3210116,garden,Inconnu,park,osm
36.8668335,10.3193565,garden,Inconnu,park,osm
36.8690014,10.3197767,garden,Inconnu,park,osm
36.8691645,10.3196349,garden,Inconnu,park,osm
36.8673134,10.3215718,garden,Inconnu,park,osm
36.867413,10.3213063,garden,Inconnu,park,osm
36.8692898,10.3199082,garden,Inconnu,park,osm
36.8664672,10.3196153,garden,Inconnu,park,osm
36.869684,10.3212293,garden,Inconnu,park,osm
36.8697315,10.3204085,garden,Inconnu,park,osm
36.8690117,10.3205127,garden,Inconnu,park,osm
36.8695903,10.3208791,garden,Inconnu,park,osm
36.8665653,10.3198318,garden,Inconnu,park,osm
36.8692334,10.3197854,garden,Inconnu,park,osm
36.8688889,10.32024,garden,Inconnu,park,osm
36.8755137,10.343235,college,معهد الدراسات السياحية العليا بسيدي الظريف,school,osm
36.8748073,10.3354994,park,متنزه سيدي بوسعيد,park,osm
36.8775065,10.3426972,garden,Inconnu,park,osm
36.8649639,10.316047,garden,Inconnu,park,osm
36.8649305,10.3164447,garden,Inconnu,park,osm
36.8648008,10.3161163,garden,Inconnu,park,osm
36.8705969,10.3250915,garden,Inconnu,park,osm
36.8705668,10.3246154,driving_school,Inconnu,other,osm
36.8709109,10.3245584,garden,Inconnu,park,osm
36.8706527,10.3245555,garden,Inconnu,park,osm
36.8710833,10.3244835,garden,Inconnu,park,osm
36.8705675,10.324085,garden,Inconnu,park,osm
36.8710624,10.3249552,garden,Inconnu,park,osm
36.8707505,10.3249923,garden,Inconnu,park,osm
36.8705635,10.3248142,garden,Inconnu,park,osm
36.8703729,10.3250216,garden,Inconnu,park,osm
36.8708193,10.3240194,garden,Inconnu,park,osm
36.8709837,10.3247692,garden,Inconnu,park,osm
36.8703413,10.3251755,garden,Inconnu,park,osm
36.8691262,10.3189015,garden,Inconnu,park,osm
36.8692547,10.319125,garden,Inconnu,park,osm
36.8693525,10.3193075,garden,Inconnu,park,osm
36.8694778,10.3197141,garden,Inconnu,park,osm
36.8696613,10.3198506,garden,Inconnu,park,osm
36.8694941,10.3194218,garden,Inconnu,park,osm
36.8664062,10.3179004,garden,Inconnu,park,osm
36.8656791,10.3162736,garden,Inconnu,park,osm
36.8660981,10.3172551,garden,Inconnu,park,osm
36.8661889,10.3177324,garden,Inconnu,park,osm
36.8660302,10.317133,garden,Inconnu,park,osm
36.8661648,10.3173752,garden,Inconnu,park,osm
36.865208,10.3170844,garden,Inconnu,park,osm
36.8659587,10.3170046,garden,Inconnu,park,osm
36.8653859,10.3169442,garden,Inconnu,park,osm
36.8654482,10.3161682,garden,Inconnu,park,osm
36.8662559,10.3175116,garden,Inconnu,park,osm
36.8657669,10.3170523,garden,Inconnu,park,osm
36.8654776,10.3171235,garden,Inconnu,park,osm
36.8658097,10.3165846,garden,Inconnu,park,osm
36.8655575,10.3173014,garden,Inconnu,park,osm
36.8656046,10.3178779,garden,Inconnu,park,osm
36.8652086,10.3164368,garden,Inconnu,park,osm
36.865801,10.3182717,garden,Inconnu,park,osm
36.865863,10.316832,garden,Inconnu,park,osm
36.8651693,10.3166317,garden,Inconnu,park,osm
36.8658926,10.3159785,garden,Inconnu,park,osm
36.8653943,10.3174191,garden,Inconnu,park,osm
36.865181,10.3168798,garden,Inconnu,park,osm
36.865289,10.316266,garden,Inconnu,park,osm
36.8656558,10.3168624,garden,Inconnu,park,osm
36.8659983,10.3164474,garden,Inconnu,park,osm
36.8653065,10.3172517,garden,Inconnu,park,osm
36.866046,10.3184267,garden,Inconnu,park,osm
36.8656783,10.3180132,garden,Inconnu,park,osm
36.8659567,10.3185551,garden,Inconnu,park,osm
36.8663192,10.3180043,garden,Inconnu,park,osm
36.8657394,10.318125,garden,Inconnu,park,osm
36.8656527,10.316645,garden,Inconnu,park,osm
36.8659843,10.3161978,garden,Inconnu,park,osm
36.8654816,10.3163995,garden,Inconnu,park,osm
36.8653598,10.3166131,garden,Inconnu,park,osm
36.8656358,10.3160762,garden,Inconnu,park,osm
36.8664224,10.3169594,garden,Inconnu,park,osm
36.8672163,10.3186345,garden,Inconnu,park,osm
36.8664046,10.3171127,garden,Inconnu,park,osm
36.8670378,10.3183166,garden,Inconnu,park,osm
36.8664122,10.3172345,garden,Inconnu,park,osm
36.8662344,10.317089,garden,Inconnu,park,osm
36.866574,10.3190705,garden,Inconnu,park,osm
36.866735,10.3189626,garden,Inconnu,park,osm
36.86638,10.3187776,garden,Inconnu,park,osm
36.8663569,10.319213,garden,Inconnu,park,osm
36.8661563,10.3165423,garden,Inconnu,park,osm
36.8662863,10.3167637,garden,Inconnu,park,osm
36.8665721,10.3186481,garden,Inconnu,park,osm
36.8661614,10.316871,garden,Inconnu,park,osm
36.8660462,10.3187479,garden,Inconnu,park,osm
36.8661764,10.318912,garden,Inconnu,park,osm
36.8660543,10.3166279,garden,Inconnu,park,osm
36.8659641,10.316705,garden,Inconnu,park,osm
36.86641,10.3173884,garden,Inconnu,park,osm
36.866833,10.3184745,garden,Inconnu,park,osm
36.8669167,10.3184181,garden,Inconnu,park,osm
36.866358,10.3168778,garden,Inconnu,park,osm
36.8673864,10.3184236,garden,Inconnu,park,osm
36.866982,10.3187995,garden,Inconnu,park,osm
36.8677147,10.317697,garden,Inconnu,park,osm
36.8681489,10.3179697,garden,Inconnu,park,osm
36.8681006,10.3178674,garden,Inconnu,park,osm
36.867817,10.3179231,garden,Inconnu,park,osm
36.8677666,10.317817,garden,Inconnu,park,osm
36.8677561,10.3172316,garden,Inconnu,park,osm
36.8673868,10.3170108,garden,Inconnu,park,osm
36.868056,10.317552,garden,Inconnu,park,osm
36.867916,10.3173787,garden,Inconnu,park,osm
36.8671603,10.3171083,garden,Inconnu,park,osm
36.8675806,10.3170972,garden,Inconnu,park,osm
36.8680399,10.3177629,garden,Inconnu,park,osm
36.8678653,10.3180247,garden,Inconnu,park,osm
36.8674715,10.3174938,garden,Inconnu,park,osm
36.8667284,10.318544,garden,Inconnu,park,osm
36.8673763,10.3174735,garden,Inconnu,park,osm
36.8675619,10.317538,garden,Inconnu,park,osm
36.8679786,10.3182634,garden,Inconnu,park,osm
36.8682025,10.3180947,garden,Inconnu,park,osm
36.8671455,10.3174607,garden,Inconnu,park,osm
36.8676541,10.3175952,garden,Inconnu,park,osm
36.8672677,10.3174671,garden,Inconnu,park,osm
36.8679159,10.3181312,garden,Inconnu,park,osm
36.8676271,10.3179204,garden,Inconnu,park,osm
36.8665612,10.3167786,garden,Inconnu,park,osm
36.8676776,10.3180264,garden,Inconnu,park,osm
36.8670381,10.3180979,garden,Inconnu,park,osm
36.8662495,10.318636,garden,Inconnu,park,osm
36.8663252,10.3185766,garden,Inconnu,park,osm
36.8677769,10.3182342,garden,Inconnu,park,osm
36.8671524,10.3167583,garden,Inconnu,park,osm
36.8675825,10.3178134,garden,Inconnu,park,osm
36.8669338,10.3181679,garden,Inconnu,park,osm
36.866411,10.318519,garden,Inconnu,park,osm
36.8665582,10.3165711,garden,Inconnu,park,osm
36.8674149,10.3176899,garden,Inconnu,park,osm
36.8668427,10.3174942,garden,Inconnu,park,osm
36.8665065,10.3178057,garden,Inconnu,park,osm
36.8666519,10.3179881,garden,Inconnu,park,osm
36.8668117,10.3176669,garden,Inconnu,park,osm
36.8667882,10.3167745,garden,Inconnu,park,osm
36.8667187,10.3175863,garden,Inconnu,park,osm
36.8666943,10.3167569,garden,Inconnu,park,osm
36.8661441,10.3186277,garden,Inconnu,park,osm
36.8666651,10.3165475,garden,Inconnu,park,osm
36.8664833,10.3181212,garden,Inconnu,park,osm
36.866567,10.3180507,garden,Inconnu,park,osm
36.8661118,10.3161018,garden,Inconnu,park,osm
36.8663155,10.3162277,garden,Inconnu,park,osm
36.8674396,10.3181413,garden,Inconnu,park,osm
36.8676069,10.3184862,garden,Inconnu,park,osm
36.8663605,10.3163751,garden,Inconnu,park,osm
36.8671458,10.31768,garden,Inconnu,park,osm
36.8662045,10.3181283,garden,Inconnu,park,osm
36.8664556,10.3166305,garden,Inconnu,park,osm
36.8673824,10.3179879,garden,Inconnu,park,osm
36.8678399,10.3183663,garden,Inconnu,park,osm
36.867224,10.317977,garden,Inconnu,park,osm
36.8675158,10.3182982,garden,Inconnu,park,osm
36.8662621,10.3182829,garden,Inconnu,park,osm
36.8665466,10.3162897,garden,Inconnu,park,osm
36.8663942,10.3181966,garden,Inconnu,park,osm
36.8669317,10.3168195,garden,Inconnu,park,osm
36.8668061,10.3179443,garden,Inconnu,park,osm
36.8664954,10.3184623,garden,Inconnu,park,osm
36.8669464,10.3165737,garden,Inconnu,park,osm
36.8672981,10.3176771,garden,Inconnu,park,osm
36.8667795,10.3165507,garden,Inconnu,park,osm
36.8669194,10.3176945,garden,Inconnu,park,osm
36.8669291,10.3174697,garden,Inconnu,park,osm
36.8665793,10.3184059,garden,Inconnu,park,osm
36.8675303,10.3177284,garden,Inconnu,park,osm
36.866609,10.3175459,garden,Inconnu,park,osm
36.8668482,10.3182254,garden,Inconnu,park,osm
36.8666666,10.3183473,garden,Inconnu,park,osm
36.8677262,10.318128,garden,Inconnu,park,osm
36.8667584,10.3182857,garden,Inconnu,park,osm
36.8620063,10.3130995,school,Inconnu,school,osm
36.8663843,10.3127487,park,Inconnu,park,osm
36.8625995,10.313691,garden,Inconnu,park,osm
36.8658237,10.3178918,garden,Inconnu,park,osm
36.865771,10.3177605,garden,Inconnu,park,osm
36.8658717,10.3179869,garden,Inconnu,park,osm
36.8659185,10.3176447,garden,Inconnu,park,osm
36.8660548,10.317538,garden,Inconnu,park,osm
36.8659226,10.3181231,garden,Inconnu,park,osm
36.9150448,10.3181174,restaurant,Pomodoro,food,osm
36.871919,10.3198739,garden,سكن السفير البريطاني,park,osm
36.8482505,10.2998675,park,Inconnu,park,osm
36.8633347,10.3039638,park,Inconnu,park,osm
36.8695856,10.3195865,garden,Inconnu,park,osm
36.8665181,10.3256208,garden,Inconnu,park,osm
36.8693858,10.3195417,garden,Inconnu,park,osm
36.87066,10.3492769,restaurant,دار زروق,food,osm
36.8707615,10.349206,garden,Inconnu,park,osm
36.8700702,10.3512838,cafe,مقهى سيدي شبعان,food,osm
36.8709716,10.3500252,restaurant,Au Beau Vieux Temps,food,osm
36.8533859,10.3341541,cafe,Inconnu,food,osm
36.8536101,10.3240436,garden,Inconnu,park,osm
36.8533408,10.324082,garden,Inconnu,park,osm
36.8741295,10.3256223,school,مركز التكوين و التدريب المهني بالمرسى,school,osm
36.8729673,10.3124449,park,Inconnu,park,osm
36.8709506,10.3481258,restaurant,Cafe-Restaurant Chargui,food,osm
36.8711444,10.3483061,cafe,Café des Nattes,food,osm
36.8465361,10.3250126,park,Inconnu,park,osm
36.8685569,10.3506727,restaurant,Le Pirate,food,osm
36.8621823,10.3404863,restaurant,Inconnu,food,osm
36.8986893,10.2931325,park,Inconnu,park,osm
36.8891218,10.3219178,fast_food,بيتزا نوفا,food,osm
36.8923465,10.3166737,cafe,Café Journal,food,osm
36.8691436,10.3370808,school,المدرسة الابتدائية قرطاج اميلكار,school,osm
36.864387,10.3025668,school,École Sidi Daoud,school,osm
36.8793948,10.3259265,school,Collège Fadhhel Ben Achour,school,osm
36.8818787,10.325797,school,École Primaire Taieb Mhiri,school,osm
36.8773495,10.3278324,school,École Primaire privée Amilcar,school,osm
36.8991186,10.3126568,college,Ecole Superieure de l'Audiovisuel et du Cinema,school,osm
36.9049317,10.3001338,school,Inconnu,school,osm
36.9091532,10.2904779,school,مدرسة قمرت حروش الابتدائية,school,osm
36.8902579,10.308822,school,École Farhat Hached,school,osm
36.8728787,10.321837,garden,Inconnu,park,osm
36.8747192,10.3238595,garden,Inconnu,park,osm
36.874013,10.3248918,garden,Inconnu,park,osm
36.8749755,10.3233963,garden,Inconnu,park,osm
36.8742503,10.3234662,garden,Inconnu,park,osm
36.874101,10.3239907,garden,Inconnu,park,osm
36.8723232,10.3231646,garden,Inconnu,park,osm
36.8731308,10.3224265,garden,Inconnu,park,osm
36.872596,10.3243314,garden,Inconnu,park,osm
36.872095,10.3222079,garden,Inconnu,park,osm
36.8748769,10.3231606,garden,Inconnu,park,osm
36.8749278,10.3243643,garden,Inconnu,park,osm
36.8727764,10.3233653,garden,Inconnu,park,osm
36.8755758,10.32483,garden,Inconnu,park,osm
36.873028,10.3236208,garden,Inconnu,park,osm
36.8717901,10.3230508,garden,Inconnu,park,osm
36.8727158,10.3229213,garden,Inconnu,park,osm
36.8744747,10.324016,garden,Inconnu,park,osm
36.8747767,10.3229212,garden,Inconnu,park,osm
36.8746908,10.3251669,garden,Inconnu,park,osm
36.8751592,10.3238347,garden,Inconnu,park,osm
36.8721818,10.3228085,garden,Inconnu,park,osm
36.8757053,10.3251392,garden,Inconnu,park,osm
36.871797,10.3245483,garden,Inconnu,park,osm
36.8707272,10.3229764,garden,Inconnu,park,osm
36.8729813,10.3220777,garden,Inconnu,park,osm
36.8750609,10.3236002,garden,Inconnu,park,osm
36.8737597,10.3208328,garden,Inconnu,park,osm
36.8735717,10.3236552,garden,Inconnu,park,osm
36.8744536,10.3221939,garden,Inconnu,park,osm
36.8743865,10.3230465,garden,Inconnu,park,osm
36.8753759,10.3243527,garden,Inconnu,park,osm
36.8721925,10.3211523,garden,Inconnu,park,osm
36.8752719,10.3241043,garden,Inconnu,park,osm
36.8738939,10.3234445,garden,Inconnu,park,osm
36.8733148,10.3211562,garden,Inconnu,park,osm
36.8735953,10.3247324,garden,Inconnu,park,osm
36.8745736,10.3224362,garden,Inconnu,park,osm
36.8716825,10.3240223,garden,Inconnu,park,osm
36.8701632,10.3241873,garden,Inconnu,park,osm
36.87253,10.3230365,garden,Inconnu,park,osm
36.8742773,10.3227807,garden,Inconnu,park,osm
36.8734289,10.3225249,garden,Inconnu,park,osm
36.8713478,10.3234348,garden,Inconnu,park,osm
36.873606,10.3213048,garden,Inconnu,park,osm
36.8743637,10.3237437,garden,Inconnu,park,osm
36.8753276,10.3256171,garden,Inconnu,park,osm
36.8725757,10.3225651,garden,Inconnu,park,osm
36.8719311,10.3234071,garden,Inconnu,park,osm
36.8758793,10.325923,garden,Inconnu,park,osm
36.873427,10.3242844,garden,Inconnu,park,osm
36.8744945,10.3233095,garden,Inconnu,park,osm
36.8727528,10.3215424,garden,Inconnu,park,osm
36.8721227,10.3232884,garden,Inconnu,park,osm
36.8733375,10.324625,garden,Inconnu,park,osm
36.8704104,10.3237786,garden,Inconnu,park,osm
36.8744493,10.3250689,garden,Inconnu,park,osm
36.8704353,10.3233603,garden,Inconnu,park,osm
36.8706098,10.3226448,garden,Inconnu,park,osm
36.8754696,10.3245763,garden,Inconnu,park,osm
36.8734033,10.3219245,garden,Inconnu,park,osm
36.8746082,10.3235867,garden,Inconnu,park,osm
36.8748637,10.3242086,garden,Inconnu,park,osm
36.872279,10.3214722,garden,Inconnu,park,osm
36.8746777,10.3226849,garden,Inconnu,park,osm
36.8712246,10.3243881,garden,Inconnu,park,osm
36.8741428,10.323203,garden,Inconnu,park,osm
36.8740341,10.3229369,garden,Inconnu,park,osm
36.8730539,10.3222462,garden,Inconnu,park,osm
36.8717369,10.3235273,garden,Inconnu,park,osm
36.8731753,10.3241739,garden,Inconnu,park,osm
36.8714696,10.3237095,garden,Inconnu,park,osm
36.8728252,10.3244242,garden,Inconnu,park,osm
36.8742276,10.324979,garden,Inconnu,park,osm
36.8719816,10.3229323,garden,Inconnu,park,osm
36.8731532,10.3207728,garden,Inconnu,park,osm
36.8736129,10.3228924,garden,Inconnu,park,osm
36.8713914,10.3224723,garden,Inconnu,park,osm
36.8741659,10.3225085,garden,Inconnu,park,osm
36.8743115,10.3246561,garden,Inconnu,park,osm
36.8723885,10.3226803,garden,Inconnu,park,osm
36.8731602,10.321262,garden,Inconnu,park,osm
36.8729746,10.320895,garden,Inconnu,park,osm
36.8714317,10.3242539,garden,Inconnu,park,osm
36.873668,10.3243968,garden,Inconnu,park,osm
36.8715354,10.3246074,garden,Inconnu,park,osm
36.8737782,10.3221531,garden,Inconnu,park,osm
36.872391,10.3238277,garden,Inconnu,park,osm
36.8741956,10.3242085,garden,Inconnu,park,osm
36.8729176,10.3240737,garden,Inconnu,park,osm
36.8706675,10.3219008,garden,Inconnu,park,osm
36.8739836,10.3237964,garden,Inconnu,park,osm
36.8740968,10.3245892,garden,Inconnu,park,osm
36.8724078,10.3217835,garden,Inconnu,park,osm
36.871623,10.3225119,garden,Inconnu,park,osm
36.8710428,10.3228396,garden,Inconnu,park,osm
36.875077,10.3254615,garden,Inconnu,park,osm
36.872666,10.3239568,garden,Inconnu,park,osm
36.8732385,10.3237552,garden,Inconnu,park,osm
36.872075,10.324156,garden,Inconnu,park,osm
36.8746275,10.3243128,garden,Inconnu,park,osm
36.8703382,10.3221277,garden,Inconnu,park,osm
36.8735865,10.3222864,garden,Inconnu,park,osm
36.8717364,10.3242824,garden,Inconnu,park,osm
36.8706021,10.3216663,garden,Inconnu,park,osm
36.8758241,10.3254325,garden,Inconnu,park,osm
36.8722525,10.3221061,garden,Inconnu,park,osm
36.87323,10.3226278,garden,Inconnu,park,osm
36.8707628,10.3215455,garden,Inconnu,park,osm
36.8735443,10.321828,garden,Inconnu,park,osm
36.8710276,10.3238694,garden,Inconnu,park,osm
36.8708866,10.3221565,garden,Inconnu,park,osm
36.8709315,10.3234021,garden,Inconnu,park,osm
36.8705645,10.3236681,garden,Inconnu,park,osm
36.8705941,10.3231818,garden,Inconnu,park,osm
36.8734944,10.3233414,garden,Inconnu,park,osm
36.8734764,10.3210456,garden,Inconnu,park,osm
36.8739326,10.3240884,garden,Inconnu,park,osm
36.8737311,10.3235509,garden,Inconnu,park,osm
36.8731465,10.3234667,garden,Inconnu,park,osm
36.8733152,10.3206619,garden,Inconnu,park,osm
36.8730844,10.3245195,garden,Inconnu,park,osm
36.8725207,10.322069,garden,Inconnu,park,osm
36.8725898,10.3234541,garden,Inconnu,park,osm
36.8707189,10.3235564,garden,Inconnu,park,osm
36.8737346,10.3231856,garden,Inconnu,park,osm
36.8715021,10.3227053,garden,Inconnu,park,osm
36.8756667,10.325769,garden,Inconnu,park,osm
36.8728799,10.3228076,garden,Inconnu,park,osm
36.8737512,10.3216863,garden,Inconnu,park,osm
36.8742868,10.3217677,garden,Inconnu,park,osm
36.873363,10.3214712,garden,Inconnu,park,osm
36.872811,10.3235578,garden,Inconnu,park,osm
36.8708158,10.32178,garden,Inconnu,park,osm
36.8737292,10.3239744,garden,Inconnu,park,osm
36.8719633,10.3223243,garden,Inconnu,park,osm
36.8730892,10.3216838,garden,Inconnu,park,osm
36.8750865,10.3247329,garden,Inconnu,park,osm
36.872078,10.3244192,garden,Inconnu,park,osm
36.8738985,10.3211065,garden,Inconnu,park,osm
36.8703029,10.3240098,garden,Inconnu,park,osm
36.8735492,10.320482,garden,Inconnu,park,osm
36.8740122,10.3221422,garden,Inconnu,park,osm
36.8734012,10.3223594,garden,Inconnu,park,osm
36.8745331,10.324746,garden,Inconnu,park,osm
36.8717536,10.3223927,garden,Inconnu,park,osm
36.8712132,10.3237356,garden,Inconnu,park,osm
36.8715958,10.323171,garden,Inconnu,park,osm
36.872806,10.3211006,garden,Inconnu,park,osm
36.872633,10.3212387,garden,Inconnu,park,osm
36.8726274,10.320837,garden,Inconnu,park,osm
36.8739299,10.3226644,garden,Inconnu,park,osm
36.871192,10.3231749,garden,Inconnu,park,osm
36.8727587,10.3224715,garden,Inconnu,park,osm
36.8733936,10.3230481,garden,Inconnu,park,osm
36.8730204,10.3232624,garden,Inconnu,park,osm
36.8740335,10.3214449,garden,Inconnu,park,osm
36.8723624,10.3242423,garden,Inconnu,park,osm
36.8722638,10.3243629,garden,Inconnu,park,osm
36.873227,10.3220239,garden,Inconnu,park,osm
36.8753159,10.325411,garden,Inconnu,park,osm
36.8749602,10.3252123,garden,Inconnu,park,osm
36.8748244,10.324844,garden,Inconnu,park,osm
36.8880421,10.316871,park,Inconnu,park,osm
36.8830498,10.3157984,park,Inconnu,park,osm
36.8746134,10.3265297,garden,Inconnu,park,osm
36.8747356,10.326115,garden,Inconnu,park,osm
36.874267,10.3264138,garden,Inconnu,park,osm
36.8743798,10.3266828,garden,Inconnu,park,osm
36.8748424,10.3263866,garden,Inconnu,park,osm
36.8773999,10.3356112,park,Inconnu,park,osm
36.8777653,10.3338248,college,Lycée Essaada (Ali Douagi/ Ibn Abi Dhiaf),school,osm
36.8425397,10.3212559,park,Inconnu,park,osm
36.8475196,10.3199496,park,Inconnu,park,osm
36.8737148,10.3253829,kindergarten,"Jardin d'Enfants ""Mon'ecole""",school,osm
36.8748084,10.3240757,garden,Inconnu,park,osm
36.8739938,10.3219497,garden,Inconnu,park,osm
36.8682441,10.3213845,garden,Inconnu,park,osm
36.8677238,10.3266924,garden,Inconnu,park,osm
36.8682371,10.3277866,garden,Inconnu,park,osm
36.8692004,10.3241797,garden,Inconnu,park,osm
36.8696802,10.3238796,garden,Inconnu,park,osm
36.8698786,10.3230468,garden,Inconnu,park,osm
36.8691599,10.3245125,garden,Inconnu,park,osm
36.8693488,10.3220588,garden,Inconnu,park,osm
36.8703263,10.3228691,garden,Inconnu,park,osm
36.868861,10.320989,garden,Inconnu,park,osm
36.8688928,10.3224262,garden,Inconnu,park,osm
36.8689933,10.3218223,garden,Inconnu,park,osm
36.8676679,10.321803,garden,Inconnu,park,osm
36.8691837,10.3216841,garden,Inconnu,park,osm
36.8680198,10.3229982,garden,Inconnu,park,osm
36.8674893,10.3219274,garden,Inconnu,park,osm
36.8685052,10.3214816,garden,Inconnu,park,osm
36.8690303,10.3227265,garden,Inconnu,park,osm
36.8677133,10.3224379,garden,Inconnu,park,osm
36.8683197,10.3220038,garden,Inconnu,park,osm
36.8687877,10.3229001,garden,Inconnu,park,osm
36.8700272,10.3229147,garden,Inconnu,park,osm
36.8684054,10.3212672,garden,Inconnu,park,osm
36.8686502,10.3225997,garden,Inconnu,park,osm
36.8684313,10.3230853,garden,Inconnu,park,osm
36.8686393,10.321773,garden,Inconnu,park,osm
36.8692845,10.3236245,garden,Inconnu,park,osm
36.8677646,10.322014,garden,Inconnu,park,osm
36.8691702,10.323106,garden,Inconnu,park,osm
36.869176,10.322179,garden,Inconnu,park,osm
36.8687846,10.321371,garden,Inconnu,park,osm
36.8686122,10.3240702,garden,Inconnu,park,osm
36.8686713,10.3211262,garden,Inconnu,park,osm
36.8686678,10.3236444,garden,Inconnu,park,osm
36.8683439,10.3215989,garden,Inconnu,park,osm
36.8688614,10.3242786,garden,Inconnu,park,osm
36.8684798,10.3218881,garden,Inconnu,park,osm
36.8679351,10.3218919,garden,Inconnu,park,osm
36.8700489,10.3235469,garden,Inconnu,park,osm
36.8681853,10.3217143,garden,Inconnu,park,osm
36.8690209,10.3232164,garden,Inconnu,park,osm
36.8691824,10.3233899,garden,Inconnu,park,osm
36.8699486,10.3227309,garden,Inconnu,park,osm
36.8685259,10.3237458,garden,Inconnu,park,osm
36.8683587,10.3238472,garden,Inconnu,park,osm
36.8686974,10.322019,garden,Inconnu,park,osm
36.8688898,10.3215975,garden,Inconnu,park,osm
36.868456,10.3221933,garden,Inconnu,park,osm
36.8681693,10.3223902,garden,Inconnu,park,osm
36.86987,10.3225437,garden,Inconnu,park,osm
36.8695395,10.3227761,garden,Inconnu,park,osm
36.8678964,10.3223132,garden,Inconnu,park,osm
36.8699087,10.3239288,garden,Inconnu,park,osm
36.8698321,10.3241271,garden,Inconnu,park,osm
36.8701055,10.323098,garden,Inconnu,park,osm
36.8681485,10.3232826,garden,Inconnu,park,osm
36.8680855,10.3214998,garden,Inconnu,park,osm
36.8698307,10.323526,garden,Inconnu,park,osm
36.8699811,10.3237405,garden,Inconnu,park,osm
